"","light_phase","network","block","treatment","day","time","location","focal_individual","behaviour","social_partner","partner_response","notes","patch_partner"
"1059","dark",1,1,"twelve",6,"12:50 PM","8","C","mating","X","N/A","","X"
"1060","dark",1,1,"twelve",6,"1:04 PM","10","D","mount","F","N/A","","F"
"1061","dark",1,1,"twelve",6,"1:05 PM","10","G","mount","D","N/A","","D"
"1062","dark",1,1,"twelve",6,"1:13 PM","8","V","enter","unknown","","",NA
"1063","dark",1,1,"twelve",6,"1:15 PM","12","M","exit","unknown","","",NA
"1064","dark",1,1,"twelve",6,"1:17 PM","12","M","enter","unknown","","",NA
"1065","dark",1,1,"twelve",6,"1:21 PM","8","V","exit","unknown","","",NA
"1066","dark",1,1,"twelve",6,"1:22 PM","2","V","enter","unknown","","",NA
"1067","dark",1,1,"twelve",6,"1:25 PM","11","J","move within shelter","unknown","N/A","",NA
"1068","dark",1,1,"twelve",6,"1:27 PM","open","X","bump","S","ran away","","S"
"1069","dark",1,1,"twelve",6,"1:32 PM","2","V","exit","unknown","","",NA
"1070","dark",1,1,"twelve",6,"1:32 PM","10","V","enter","unknown","","joined big group",NA
"1071","dark",1,1,"twelve",6,"1:33 PM","10","G","mating","V","N/A","","V"
"1072","dark",1,1,"twelve",6,"1:37 PM","10","X","enter","unknown","","Not with big group",NA
"1073","dark",1,1,"twelve",6,"1:37 PM","10","D","mount","V","N/A","Looked like mating but less than 30 seconds","V"
"1074","dark",1,1,"twelve",6,"1:39 PM","10","V","move within shelter","unknown","","Left big group",NA
"1075","dark",1,1,"twelve",6,"1:41 PM","10","S","Enter","unknown","","",NA
"1076","dark",1,1,"twelve",6,"1:41 PM","10","F","move within shelter","unknown","","Moved away from big group",NA
"1077","dark",1,1,"twelve",6,"1:42 PM","10","V","exit 10","unknown","","",NA
"1078","dark",1,1,"twelve",6,"1:43 PM","10","S","Exit","unknown","","",NA
"1079","dark",1,1,"twelve",6,"1:46 PM","open","V","bump","S","ran away","","S"
"1080","dark",1,1,"twelve",6,"1:46 PM","12","S","enter","I","","","I"
"1081","dark",1,1,"twelve",6,"1:47 PM","12","I","mount","S","ran away and joined :0","","S"
"1082","dark",1,1,"twelve",6,"1:48 PM","10","D","mount","X","ran away from bit group","","X"
"1083","dark",1,1,"twelve",6,"1:48 PM","10","D","mount","F","N/A","","F"
"1084","dark",1,1,"twelve",6,"1:49 PM","10","D","mount","F","N/A","","F"
"1085","dark",1,1,"twelve",6,"2:05 PM","4","X","exit 4","unknown","","",NA
"1086","dark",1,1,"twelve",6,"2:05 PM","7","A","move within 7","unknown","N/A","",NA
"1087","dark",1,1,"twelve",6,"2:07 PM","open","X","bump","V","N/A","","V"
"1088","dark",1,1,"twelve",6,"2:08 PM","12","S","Exit","unknown","","",NA
"1089","dark",1,1,"twelve",6,"2:10 PM","11","B","exit","unknown","","",NA
"1090","dark",1,1,"twelve",6,"2:11 PM","outside 10","B","mount","F","mount back","","F"
"1091","dark",1,1,"twelve",6,"2:11 PM","outside 10","F","mount","B","unknown","","B"
"1092","dark",1,1,"twelve",6,"2:11 PM","10","B","enter","unknown","","",NA
"1093","dark",1,1,"twelve",6,"2:11 PM","10","G","mount","B","N/A","","B"
"1094","dark",1,1,"twelve",6,"2:11 PM","10","X","enter 10","unknown","N/A","joined big group",NA
"1095","dark",1,1,"twelve",6,"2:12 PM","1","M","enter","unknown","N/A","",NA
"1096","dark",1,1,"twelve",6,"2:12 PM","1","H","mating","M","N/A","","M"
"1097","dark",1,1,"twelve",6,"2:12 PM","1","E","mount","M","N/A","mounting 0. while .7 was mating with her","M"
"1098","dark",1,1,"twelve",6,"2:15 PM","10","F","exit 10","unknown","","",NA
"1099","dark",1,1,"twelve",6,"2:20 PM","outside 10","B","mount","S","ran away","","S"
"1100","dark",1,1,"twelve",6,"2:20 PM","outside 10","F","mount","B","unknown","mounting .1 who was on 6.","B"
"1101","dark",1,1,"twelve",6,"2:23 PM","1","E","mating","M","walking around","","M"
"1102","dark",1,1,"twelve",6,"2:24 PM","2","V","enter 2","unknown","","",NA
"1103","dark",1,1,"twelve",6,"2:26 PM","8","S","enter 8","unknown","","",NA
"1104","dark",1,1,"twelve",6,"2:26 PM","10","F","mount","B","N/A","stopped quickly","B"
"1105","dark",1,1,"twelve",6,"2:29 PM","1","M","shaking","unknown","N/A","",NA
"1106","dark",1,1,"twelve",6,"2:35 PM","1","M","Exit","unknown","","",NA
"1107","dark",1,1,"twelve",6,"2:36 PM","8","S","exit 8","unknown","","",NA
"1108","dark",1,1,"twelve",6,"2:37 PM","5","M","Enter 5","unknown","","",NA
"1109","dark",1,1,"twelve",6,"2:37 PM","9","S","Enter 9","unknown","","",NA
"1110","dark",1,1,"twelve",6,"2:38 PM","9","S","Enter 9","unknown","","",NA
"1111","dark",1,1,"twelve",6,"2:40 PM","10","B","move within 10","unknown","","Joined big group",NA
"1112","dark",1,1,"twelve",6,"2:41 PM","9","S","Exit 9","unknown","","",NA
"1113","dark",1,1,"twelve",6,"2:41 PM","11","S","Enter 11","unknown","N/A","",NA
"1114","dark",1,1,"twelve",6,"2:43 PM","11","J","mount","S","pressed against wall","","S"
"1115","dark",1,1,"twelve",6,"2:45 PM","5","M","Exit","unknown","","",NA
"1116","dark",1,1,"twelve",6,"2:45 PM","4","M","Enter","unknown","","",NA
"1117","dark",1,1,"twelve",6,"2:46 PM","4","M","Exit 4","unknown","","",NA
"1118","dark",1,1,"twelve",6,"2:49 PM","7","A","move within shelter","unknown","N/A","",NA
"1119","dark",1,1,"twelve",6,"3:06 PM","8","V","Exit 8","unknown","","",NA
"1120","dark",1,1,"twelve",6,"3:07 PM","7","U","Enter 7","unknown","N/A","",NA
"1121","dark",1,1,"twelve",6,"3:11 PM","2","M","Enter 2","unknown","","",NA
"1122","dark",1,1,"twelve",6,"3:13 PM","11","U","Enter 11","unknown","","",NA
"1123","dark",1,1,"twelve",6,"3:15 PM","2","M","shaking","unknown","","",NA
"1124","dark",1,1,"twelve",6,"3:17 PM","11","S","move within shelter","O","N/A","","O"
"1125","dark",1,1,"twelve",6,"3:21 PM","11","J","mount","S","N/A","Looked like he was going to mate and then just stopped?","S"
"1126","dark",1,1,"twelve",6,"3:25 PM","11","S","Exit","unknown","","",NA
"1127","dark",1,1,"twelve",6,"3:25 PM","10","S","Enter ","unknown","","Joined big group",NA
"1128","dark",1,1,"twelve",6,"3:26 PM","10","D","mount","S","N/A","","S"
"1129","dark",1,1,"twelve",6,"3:32 PM","10","D","mount","G","N/A","","G"
"1130","dark",1,1,"twelve",6,"3:35 PM","1","E","Move within shelter","H","N/A","","H"
"1131","dark",1,1,"twelve",6,"3:36 PM","10","D","move within shelter","unknown","N/A","No longer with the big group",NA
"1132","dark",1,1,"twelve",6,"3:48 PM","10","G","mount","B","N/A","ended shortly","B"
"1133","dark",1,1,"twelve",6,"3:49 PM","10","D","mount","B","N/A","ended shortly","B"
"1134","dark",1,1,"twelve",6,"4:18 PM","11","J","Exit","unknown","","",NA
"1135","dark",1,1,"twelve",6,"4:18 PM","10","B","mount","G","","","G"
"1136","dark",1,1,"twelve",6,"4:18 PM","11","J","Enter","unknown","","",NA
"1137","dark",1,1,"twelve",6,"4:30 PM","7","V","Exit","unknown","","",NA
"1138","dark",1,1,"twelve",6,"4:31 PM","1","V","Enter 1","unknown","","",NA
"1139","dark",1,1,"twelve",6,"4:34 PM","1","V","Move within 1","unknown","","",NA
"1140","dark",1,1,"twelve",6,"4:39 PM","1","E","Move within 1","V","","","V"
"1141","dark",1,1,"twelve",6,"4:48 PM","1","E","mount","V","Run away ","","V"
"1142","dark",1,1,"twelve",6,"4:49 PM","1","V","Move within 1","unknown","","",NA
"1143","dark",2,1,"two",1,"8:40 AM","1","I","mating","Q","","","Q"
"1144","dark",2,1,"two",1,"8:41 AM","Outside","C","mating","T","","","T"
"1145","dark",2,1,"two",1,"8:41 AM","1","A","mating","S","","","S"
"1146","dark",2,1,"two",1,"8:42 AM","Outside","E","mount","O","","","O"
"1147","dark",2,1,"two",1,"8:42 AM","Outside","E","mount","T","","","T"
"1148","dark",2,1,"two",1,"8:42 AM","2","H","mating","R","Walking around in shelter","","R"
"1149","dark",2,1,"two",1,"8:45 AM","2","C","Enter","unknown","","",NA
"1150","dark",2,1,"two",1,"8:45 AM","2","G","mount","C","","","C"
"1151","dark",2,1,"two",1,"8:47 AM","2","G","mount","X","","","X"
"1152","dark",2,1,"two",1,"8:48 AM","2","L","mount","X","Ran away","","X"
"1153","dark",2,1,"two",1,"8:48 AM","2","G","mating","X","","","X"
"1154","dark",2,1,"two",1,"8:49 AM","2","J","mating","U","","","U"
"1155","dark",2,1,"two",1,"8:52 AM","1","K","mating","S","","","S"
"1156","dark",2,1,"two",1,"8:53 AM","1","I","mating","Q","","","Q"
"1157","dark",2,1,"two",1,"8:54 AM","2","N","mount","P","Pressed against wall","","P"
"1158","dark",2,1,"two",1,"8:56 AM","1","B","mating","Q","","","Q"
"1159","dark",2,1,"two",1,"8:56 AM","1","I","mount","K","Ran away","","K"
"1160","dark",2,1,"two",1,"8:59 AM","2","E","mount","X","Ran away","","X"
"1161","dark",2,1,"two",1,"8:59 AM","1","I","mount","O","Pressed against wall",".8 trying to mate","O"
"1162","dark",2,1,"two",1,"9:02 AM","1","I","mating","O","","","O"
"1163","dark",2,1,"two",1,"9:02 AM","1","J","mount","I","unknown","","I"
"1164","dark",2,1,"two",1,"9:02 AM","1","J","mount","O","unknown","","O"
"1165","dark",2,1,"two",1,"9:06 AM","Outside 2","L","mount","V","","","V"
"1166","dark",2,1,"two",1,"9:07 AM","2","F","mating","N","","","N"
"1167","dark",2,1,"two",1,"9:09 AM","1","I","mount","O","","","O"
"1168","dark",2,1,"two",1,"9:11 AM","1","I","mount","O","","","O"
"1169","dark",2,1,"two",1,"9:12 AM","1","A","mount","I","","","I"
"1170","dark",2,1,"two",1,"9:12 AM","1","K","mount","Q","","","Q"
"1171","dark",2,1,"two",1,"9:13 AM","1","V","Enter","unknown","","",NA
"1172","dark",2,1,"two",1,"9:13 AM","1","I","mount","O","","","O"
"1173","dark",2,1,"two",1,"9:17 AM","1","I","mount","O","","","O"
"1174","dark",2,1,"two",1,"9:18 AM","1","Q","Exit","V","","4. was touched by 9. and left","V"
"1175","dark",2,1,"two",1,"9:19 AM","1","U","mount","O","","","O"
"1176","dark",2,1,"two",1,"9:20 AM","Outside","Q","Bump","T","Ran away","","T"
"1177","dark",2,1,"two",1,"9:20 AM","1","I","mating","O","","Maybe mating??","O"
"1178","dark",2,1,"two",1,"9:21 AM","1","B","mount","O","unknown","","O"
"1179","dark",2,1,"two",1,"9:21 AM","1","B","mount","I","unknown","","I"
"1180","dark",2,1,"two",1,"9:22 AM","1","V","Exit","unknown","","Was touched by 4. by the door of 1",NA
"1181","dark",2,1,"two",1,"9:22 AM","2","H","mount","E","Exit shelter","","E"
"1182","dark",2,1,"two",1,"9:23 AM","2","J","mount","H","","","H"
"1183","dark",2,1,"two",1,"9:23 AM","1","Q","Enter","unknown","","",NA
"1184","dark",2,1,"two",1,"9:24 AM","2","G","mount","J","","","J"
"1185","dark",2,1,"two",1,"9:24 AM","2","E","mount","G","","","G"
"1186","dark",2,1,"two",1,"9:24 AM","2","U","Exit","unknown","","",NA
"1187","dark",2,1,"two",1,"9:25 AM","2","E","mount","G","","","G"
"1188","dark",2,1,"two",1,"9:25 AM","2","J","mount","E","","","E"
"1189","dark",2,1,"two",1,"9:26 AM","2","F","mount","W","","","W"
"1190","dark",2,1,"two",1,"9:26 AM","1","I","mount","Q","Ran away","","Q"
"1191","dark",2,1,"two",1,"9:27 AM","1","S","Exit ","unknown","","",NA
"1192","dark",2,1,"two",1,"9:28 AM","1","A","mount","B","","","B"
"1193","dark",2,1,"two",1,"9:28 AM","1","I","mount","Q","Ran away in shelter","","Q"
"1194","dark",2,1,"two",1,"9:28 AM","1","I","mount","A","","","A"
"1195","dark",2,1,"two",1,"9:29 AM","1","K","Exit","unknown","","",NA
"1196","dark",2,1,"two",1,"9:32 AM","2","F","mount","G","Mount back","","G"
"1197","dark",2,1,"two",1,"9:32 AM","2","G","mount","F","unknown","","F"
"1198","dark",2,1,"two",1,"9:34 AM","1","T","Enter","unknown","","",NA
"1199","dark",2,1,"two",1,"9:34 AM","2","U","Enter","unknown","","",NA
"1200","dark",2,1,"two",1,"9:36 AM","2","E","mount","L","Ran away in shelter","","L"
"1201","dark",2,1,"two",1,"9:38 AM","1","S","Enter","unknown","","",NA
"1202","dark",2,1,"two",1,"9:44 AM","2","U","Exit","unknown","","",NA
"1203","dark",2,1,"two",1,"9:47 AM","2","U","Enter","unknown","","",NA
"1204","dark",2,1,"two",1,"9:53 AM","1","B","mount","O",NA,"","O"
"1205","dark",2,1,"two",1,"9:53 AM","1","I","mount","B","N/A","Mounted .1 who was on 2.","B"
"1206","dark",2,1,"two",1,"9:56 AM","1","B","mount","O","","","O"
"1207","dark",2,1,"two",1,"9:56 AM","2","H","Exit","unknown","","",NA
"1208","dark",2,1,"two",1,"9:57 AM","1","I","mount","Q","Walking around in shelter","Prolonged mount","Q"
"1209","dark",2,1,"two",1,"9:58 AM","1","I","mount","B","","","B"
"1210","dark",2,1,"two",1,"10:00 AM","2","V","Enter","unknown","","",NA
"1211","dark",2,1,"two",1,"10:03 AM","1","I","mount","E","","","E"
"1212","dark",2,1,"two",1,"10:05 AM","1","T","Enter","unknown","","",NA
"1213","dark",2,1,"two",1,"10:09 AM","1","A","mount","T","","","T"
"1214","dark",2,1,"two",1,"10:09 AM","1","I","mating","T","Walk out of shelter 1 with .8 on her","","T"
"1215","dark",2,1,"two",1,"10:10 AM","1","H","mount","Q","Left shelter","","Q"
"1216","dark",2,1,"two",1,"10:12 AM","1","H","mount","B","unknown","","B"
"1217","dark",2,1,"two",1,"10:12 AM","1","H","mount","O","unknown","","O"
"1218","dark",2,1,"two",1,"10:13 AM","2","E","mount","U","Ran away in shelter","","U"
"1219","dark",2,1,"two",1,"10:13 AM","2","G","mating","W","N/A","","W"
"1220","dark",2,1,"two",1,"10:15 AM","2","V","Exit","unknown","","",NA
"1221","dark",2,1,"two",1,"10:15 AM","2","U","Exit","unknown","","",NA
"1222","dark",2,1,"two",1,"10:15 AM","Outside","I","mount","U","Ran away","","U"
"1223","dark",2,1,"two",1,"10:16 AM","Outside","I","mount","Q","","","Q"
"1224","dark",2,1,"two",1,"10:18 AM","1","A","mount","T","","","T"
"1225","dark",2,1,"two",1,"10:18 AM","1","U","Enter","unknown","","",NA
"1226","dark",2,1,"two",1,"10:20 AM","Outside","I","mating","Q","Walk around","","Q"
"1227","dark",2,1,"two",1,"10:22 AM","1","K","mount","B","",".1 is on top of 2. but not mating","B"
"1228","dark",2,1,"two",1,"10:23 AM","1","O","Exit","unknown","","",NA
"1229","dark",2,1,"two",1,"10:24 AM","Outside","I","mount","U","Ran away","","U"
"1230","dark",2,1,"two",1,"10:24 AM","2","O","Enter","unknown","","",NA
"1231","dark",2,1,"two",1,"10:28 AM","2","U","Exit","unknown","","",NA
"1232","dark",2,1,"two",1,"10:28 AM","1","K","Exit","unknown","","",NA
"1233","dark",2,1,"two",1,"10:28 AM","Outside 1","K","mount","U","Running around","Prolonged mount","U"
"1234","dark",2,1,"two",1,"10:30 AM","1","K","Enter","unknown","","",NA
"1235","dark",2,1,"two",1,"10:30 AM","1","D","Enter","K","","","K"
"1236","dark",2,1,"two",1,"10:31 AM","Outside","I","Bump","H","Run away","","H"
"1237","dark",2,1,"two",1,"10:33 AM","1","H","mount","K","","","K"
"1238","dark",2,1,"two",1,"10:37 AM","Outside","I","mount","Q","Run around","Prolonged mount","Q"
"1239","dark",2,1,"two",1,"10:38 AM","Outside","I","mount","O","Walk around","Prolonged mount","O"
"1240","dark",2,1,"two",1,"10:40 AM","Outside","I","mount","V","Ran away","Prolonged mount","V"
"1241","dark",2,1,"two",1,"10:44 AM","2","J","Exit","unknown","","",NA
"1242","dark",2,1,"two",1,"10:45 AM","Outside","I","mount","J","","","J"
"1243","dark",2,1,"two",1,"10:46 AM","Outside","J","mount","S","Ran away","","S"
"1244","dark",2,1,"two",1,"10:47 AM","Outside","I","mount","Q","Ran away","","Q"
"1245","dark",2,1,"two",1,"10:48 AM","Outside","I","mount","N","Walked away","Prolonged mount","N"
"1246","dark",2,1,"two",1,"11:10 AM","Outside","E","mount","U","Ran away","","U"
"1247","dark",2,1,"two",1,"11:11 AM","1","N","Enter","unknown","","",NA
"1248","dark",2,1,"two",1,"11:12 AM","Outside","J","mating","V","N/A","","V"
"1249","dark",2,1,"two",1,"11:15 AM","Outside","E","mount","Q","Ran away","","Q"
"1250","dark",2,1,"two",1,"11:17 AM","Outside","I","mount","V","N/A","","V"
"1251","dark",2,1,"two",1,"11:21 AM","Outside","I","mount","U","Ran away","Prolonged mount but after .8 got off, 8. ran away","U"
"1252","dark",2,1,"two",1,"11:23 AM","Outside","I","mount","T","Ran away","","T"
"1253","dark",2,1,"two",1,"11:27 AM","2","P","Exit","unknown","","",NA
"1254","dark",2,1,"two",1,"11:29 AM","Outside","F","mount","S","","","S"
"1255","dark",2,1,"two",1,"11:31 AM","Outside","F","mount","J","","","J"
"1256","dark",2,1,"two",1,"11:32 AM","Outside","F","mount","E","","Quickly got off","E"
"1257","dark",2,1,"two",1,"11:32 AM","Outside","F","mating","T","Walk around","","T"
"1258","dark",2,1,"two",1,"11:38 AM","1","K","Exit","N","","Was touched by 1. and left","N"
"1259","dark",2,1,"two",1,"11:38 AM","1","N","Exit","unknown","","",NA
"1260","dark",2,1,"two",1,"11:41 AM","2","X","Exit","S","","Was touched by 6. and ran away","S"
"1261","dark",2,1,"two",1,"11:42 AM","Outside","F","mount","X","Ran away","","X"
"1262","dark",2,1,"two",1,"11:42 AM","Outside","E","mating","U","","","U"
"1263","dark",2,1,"two",1,"11:44 AM","2","K","mount","X","Ran away and out of shelter","","X"
"1264","dark",2,1,"two",1,"12:08 PM","Outside","I","mount","Q","Ran away","","Q"
"1265","dark",2,1,"two",1,"12:11 PM","Outside","J","mount","I","","","I"
"1266","dark",2,1,"two",1,"12:12 PM","Outside","H","mount","U","Ran away","","U"
"1267","dark",2,1,"two",1,"12:14 PM","Outside","H","mount","V","Ran away","","V"
"1268","dark",2,1,"two",1,"12:17 PM","1","F","Enter","A","","","A"
"1269","dark",2,1,"two",1,"12:20 PM","Outside","I","mount","P","N/A","","P"
"1270","dark",2,1,"two",1,"12:24 PM","Outside","E","mount","V","Ran away","","V"
"1271","dark",2,1,"two",1,"12:32 PM","1","I","Enter","unknown","","",NA
"1272","dark",2,1,"two",1,"12:33 PM","Outside 1","I","mount","S","Ran away","","S"
"1273","dark",2,1,"two",1,"12:35 PM","1","T","Enter","unknown","","",NA
"1274","dark",2,1,"two",1,"12:37 PM","Outside 1","D","mount","P","Ran away","Ran into 1","P"
"1275","dark",2,1,"two",1,"12:38 PM","Outside","E","mount","U","Ran away","","U"
"1276","dark",2,1,"two",1,"12:45 PM","Outside","D","mating","V","N/A","","V"
"1277","dark",2,1,"two",1,"12:48 PM","3,","unknown","Enter ","unknown","","",NA
"1278","dark",2,1,"two",1,"12:48 PM",":0","unknown","3.","unknown","","",NA
"1279","dark",2,1,"two",1,"12:49 PM","Outside","D","mount","T","Ran away","","T"
"1280","dark",2,1,"two",1,"1:01 PM","Feeder","J","Approach feeder","unknown","","Ran away after touching it",NA
"1281","dark",2,1,"two",1,"1:03 PM","Outside","H","mount","R","Ran around","","R"
"1282","dark",2,1,"two",1,"1:05 PM","Feeder","J","feeding","unknown","","",NA
"1283","dark",2,1,"two",1,"1:05 PM","Feeder","D","feeding","unknown","","",NA
"1284","dark",2,1,"two",1,"1:05 PM","Feeder","K","feeding","unknown","","",NA
"1285","dark",2,1,"two",1,"1:05 PM","Feeder","T","feeding","unknown","","",NA
"1286","dark",2,1,"two",1,"1:07 PM","Feeder","R","feeding","unknown","","",NA
"1287","dark",2,1,"two",1,"1:07 PM","Feeder","S","feeding","unknown","","",NA
"1288","dark",2,1,"two",1,"1:08 PM","Outside 2","G","mount","W","Ran away","","W"
"1289","dark",2,1,"two",1,"1:09 PM","Outside","E","mount","D","","","D"
"1290","dark",2,1,"two",1,"1:09 PM","Outside","E","mount","V","Ran away","","V"
"1291","dark",2,1,"two",1,"1:11 PM","Feeder","U","Attempt feeding","unknown","","Could'nt find right spot",NA
"1292","dark",2,1,"two",1,"1:12 PM","2","S","Enter","unknown","","",NA
"1293","dark",2,1,"two",1,"1:12 PM","2","G","mount","S","Ran away and out of shelter","","S"
"1294","dark",2,1,"two",1,"1:12 PM","Feeder","U","Attempt feeding","unknown","","",NA
"1295","dark",2,1,"two",1,"1:16 PM","Feeder","G","Attempt feeding","unknown","","",NA
"1296","dark",2,1,"two",1,"1:20 PM","Feeder","G","feeding","unknown","","",NA
"1297","dark",2,1,"two",1,"1:21 PM","Feeder","L","feeding","unknown","","",NA
"1298","dark",2,1,"two",1,"1:21 PM","Feeder","P","Attempt feeding","unknown","","",NA
"1299","dark",2,1,"two",1,"1:22 PM","2","G","Enter 2","R","N/A","","R"
"1300","dark",2,1,"two",1,"1:23 PM","2","R","Exit","unknown","","Was touched by .6 so left",NA
"1301","dark",2,1,"two",1,"1:24 PM","2","T","Enter","unknown","","",NA
"1302","dark",2,1,"two",1,"1:26 PM","Outsude","C","mating","Q","N/A","","Q"
"1303","dark",2,1,"two",1,"1:26 PM","Outside","D","mating","V","N/A","","V"
"1304","dark",2,1,"two",1,"1:27 PM","Feeder","E","Attempt feeding","unknown","","",NA
