light_phase,network,block,treatment,day,time,location,focal_individual,behaviour,social_partner,partner_response,notes,,,,,,,,,,,
dark,1,1,twelve,2,10:29 AM,10,.2,move within shelter,"moved away from .8,3.",N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:36 AM,2,.4,exit shelter ,moved away from .6,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:38 AM,12,1.,move within shelter,"away from 0:, unknown",N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:40 AM,12,5. ,entering a shelter ,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:42 AM,2,.4 ,exit shelter ,away from .6 ,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:49 AM,12,5. ,exit shelter ,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:51 AM,12,5. ,entering a shelter ,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,10:52 AM,12,:1,exit shelter ,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:00 AM,10,.2,moved within 10,N/A,N/A,left .8 and 3.,,,,,,,,,,,
dark,1,1,twelve,2,11:06 AM,10,.2,Exit 10,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:06 AM,Outside 10,.2,Bump,5.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,11:07 AM,10,0.,Moved within 10,N/A,Left 9.,,,,,,,,,,,,
dark,1,1,twelve,2,11:12 AM,10,0.,Exit 10,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:13 AM,Outside 10,.2,Mount,0.,Staying still,,,,,,,,,,,,
dark,1,1,twelve,2,11:14 AM,Outside 10,.2,Mount,0.,Move away a little,,,,,,,,,,,,
dark,1,1,twelve,2,11:16 AM,10,.2,Enter 10,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:23 AM,12,1.,move within shelter,:1,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:27 AM,12,:1,Mating,1.,Run around,Ran into 0: and 7. (all remained together after),,,,,,,,,,,
dark,1,1,twelve,2,11:30 AM,12,:1,moved within 12,N/A,"No longer with 0:, 7., and 1.",,,,,,,,,,,,
dark,1,1,twelve,2,11:31 AM,2,.4,Enter 2,.5,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:31 AM,7,2.,Moved within 7,N/A,No longer with .9,,,,,,,,,,,,
dark,1,1,twelve,2,11:33 AM,10,.2,Enter 10,N/A,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,11:33 AM,12,:1,Moved within 12,N/A,"Joined 0:, 7., 1.",,,,,,,,,,,,
dark,1,1,twelve,2,11:41 AM,Open,0.,Bump,5.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,12:05 PM,2,1.,Enter 2,.4,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,12:05 PM,2,.5,Moved within 2,".4, 1.",1. Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:06 PM,2,1.,Exit 2,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,12:09 PM,8,.0,Moved within 8,N/A,No longer with :0,,,,,,,,,,,,
dark,1,1,twelve,2,12:10 PM,8,.0,Mount,:0,,,,,,,,,,,,,
dark,1,1,twelve,2,12:21 PM,Open,0.,Bump,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:24 PM,Open,5.,Bump,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:28 PM,Open,6.,Bump,0.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:29 PM,Open,1.,Bump,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:30 PM,1,.3,Move within 1,8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,12:30 PM,10,6.,Enter 10,9.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,12:32 PM,10,9.,Move within 10,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:32 PM,10,6.,Exit 10,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,12:32 PM,12,0:,Move within 12,N/A,No longer with 7.,,,,,,,,,,,,
dark,1,1,twelve,2,12:34 PM,Open,1.,Bump,6.,1. Turn around and ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:34 PM,10,9.,Move within 10,3. and .8,,,,,,,,,,,,,
dark,1,1,twelve,2,12:35 PM,11,1.,Enter 11,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,12:37 PM,12,7.,Move within 12,0:,,,,,,,,,,,,,
dark,1,1,twelve,2,12:41 PM,8,6.,Enter 8,,,,,,,,,,,,,,
dark,1,1,twelve,2,12:41 PM,8,:0,Mount,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,12:42 PM,8,6.,Exit 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,12:46 PM,8,0.,Enter 8,":0, .0",Aggregation was split up,,,,,,,,,,,,
dark,1,1,twelve,2,12:47 PM,8,.0,Mating,0.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,12:48 PM,4,6.,Enter 4,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:03 PM,7,.9,Mating,2.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:09 PM,12,0:,Move within 12,N/A,No longer with 7.,,,,,,,,,,,,
dark,1,1,twelve,2,1:09 PM,7,2.,Move within 7,N/A,No longer with .9,,,,,,,,,,,,
dark,1,1,twelve,2,1:10 PM,8,.1,Mount,.0,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:11 PM,Open,:0,Moved away,N/A,Moved away from 4.,,,,,,,,,,,,
dark,1,1,twelve,2,1:12 PM,Outside 7,:0,Mount,.4,Exit 7,,,,,,,,,,,,
dark,1,1,twelve,2,1:12 PM,7,.4,Exit 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:13 PM,8,.1,Mount,.0,.1 stopped shortly,,,,,,,,,,,,
dark,1,1,twelve,2,1:15 PM,8,:0,Enter 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:16 PM,2,0.,Move within 2,.5,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:22 PM,8,.1,Mount ,:0,Run away,,,,,,,,,,,,
dark,1,1,twelve,2,1:24 PM,8,.1,Move within 8,.0,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:26 PM,8,.1,Move within 8,:0,No longer with .0,,,,,,,,,,,,
dark,1,1,twelve,2,1:27 PM,Open,1.,Bump,5.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:31 PM,9,.7,Exit 9,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:31 PM,8,:0,Move within 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:35 PM,12,0:,Exit 12,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:36 PM,8,.1,Mount,:0,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:36 PM,8,:0,Exit 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:37 PM,12,0:,Enter 12,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:37 PM,1,.3,Move within 1,N/A,No longer with 8.,,,,,,,,,,,,
dark,1,1,twelve,2,1:38 PM,Open,:0,Mount,1.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:39 PM,8,.1,Move within 8,.0,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:39 PM,10,.2,Move within 10,N/A,"No longer with .8, 3., and 9.",,,,,,,,,,,,
dark,1,1,twelve,2,1:40 PM,Open,.4,Mount,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:42 PM,Open,.4,Bump,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:42 PM,8,.1,Mount,.0,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,1:43 PM,9,.7,Enter 9,1:,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:44 PM,8,.1,Mount,.0,.1 stopped shortly,,,,,,,,,,,,
dark,1,1,twelve,2,1:45 PM,8,.1,Mount,.0,.1 stopped shortly,,,,,,,,,,,,
dark,1,1,twelve,2,1:45 PM,9,.7,Mating,1:,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:46 PM,9,.7,Move within 9,N/A,No longer with 1:,,,,,,,,,,,,
dark,1,1,twelve,2,1:47 PM,8,.0,Exit 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:47 PM,8,.0,Enter 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,1:47 PM,8,.0,Mount,.1,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:49 PM,12,5.,Enter 12,:1,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,1:49 PM,12,:1,Mount,5.,Ran away and exited 12,,,,,,,,,,,,
dark,1,1,twelve,2,2:09 PM,11,.4,Exit 11,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,2:13 PM,Open,.4,Mount,5.,Nothing,.4 looked like it was going to mate and then just stopped and left,,,,,,,,,,,
dark,1,1,twelve,2,2:14 PM,12,:0,Move within 12,N/A,No longer with 7.,,,,,,,,,,,,
dark,1,1,twelve,2,2:16 PM,7,.4,Enter 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,2:16 PM,7,.4,Mount,2.,Ran away and exited 7,,,,,,,,,,,,
dark,1,1,twelve,2,2:17 PM,7,2.,Exit 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,2:21 PM,7,.4,Move within 7,.9,,,,,,,,,,,,,
dark,1,1,twelve,2,2:26 PM,12,:0,Mount ,7.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,2:28 PM,6,2.,Enter 6,,,,,,,,,,,,,,
dark,1,1,twelve,2,2:30 PM,1,.3,Move within 1,8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,2:41 PM,12,2.,Enter 12,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,3:16 PM,1,.3,Exit 1,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,3:19 PM,1,.3,Enter 1,8.,,,,,,,,,,,,,
dark,1,1,twelve,2,3:19 PM,1,.3,Mating,8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,3:20 PM,1,.3,Move within 1,N/A,No longer with 8.,,,,,,,,,,,,
dark,1,1,twelve,2,3:25 PM,Open,1.,Bump,5.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,3:27 PM,2,5.,Enter 2,N/A,,Walked around and then left,,,,,,,,,,,
dark,1,1,twelve,2,3:27 PM,2,5.,Exit 2,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,3:28 PM,7,.4,Exit 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,3:29 PM,12,:0,Exit 12,N/A,,,,,,,,,,,,,
dark,1,1,twelve,2,3:33 PM,10,.4,Enter 10,"3., .2, .8, 9.",,,,,,,,,,,,,
dark,1,1,twelve,2,3:35 PM,1,.3,Move within 1,8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,3:35 PM,10,.8,Mount,.4,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,3:36 PM,10,.8,Mount,.4,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,3:40 PM,Open,:0,Bump,1.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,3:41 PM,Open,:0,Bump,5.,"Was climbing wall, no noticable response",,,,,,,,,,,,
dark,1,1,twelve,2,3:45 PM,Open,:0,Bump,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,3:46 PM,Open,:0,Bump,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,2,3:48 PM,10,.8,Mount,.4,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,4:20 PM,Open,1.,Bump,5.,N/A,,,,,,,,,,,,
dark,1,1,twelve,2,4:36 PM,10,.8,Move within 10,N/A,No longer with the big aggregation,,,,,,,,,,,,
dark,1,1,twelve,2,4:37 PM,12,5.,Enter 12,7.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,9:26 AM,4,1:,move in shelter ,away from 6. ,NA,,,,,,,,,,,,
dark,1,1,twelve,3,9:28 AM,4,6.,move in shelter ,towards 1:,N/A,now in contact ,,,,,,,,,,,
dark,1,1,twelve,3,9:29 AM,4,6. ,move in shelter ,away from 1: ,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,9:41 AM,10,.4,move in shelter ,"away from :0, .2, 9., 3. ",N/A,,,,,,,,,,,,
dark,1,1,twelve,3,10:01 AM,2,.6,exit,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:10 AM,1,.3,move in shelter ,away from 8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,10:21 AM,4,6.,exit,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:39 AM,10,.8,exit,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:40 AM,12,2.,exit,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:41 AM,12,6.,enter,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:42 AM,12,6.,exit,na,,,,,,,,,,,,,
dark,1,1,twelve,3,10:42 AM,10,.4,exit ,towards .8,N/A,now in contact ,,,,,,,,,,,
dark,1,1,twelve,3,10:44 AM,open,6.,bump,2.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,10:45 AM,12,5.,exit ,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,10:46 AM,open,5.,bump,2. ,,,,,,,,,,,,,
dark,1,1,twelve,3,10:49 AM,7,6. ,enter,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,10:50 AM,7,6.,exit,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,11:05 AM,10,.8,Enter 10,"3., 9., .2, :0",,Left .4,,,,,,,,,,,
dark,1,1,twelve,3,11:06 AM,10,:0,Mount,.8,N/A,":0 quickly got off, everyone aggregating together now",,,,,,,,,,,
dark,1,1,twelve,3,11:09 AM,10,6.,Enter 10,"3., 9., .2, :0, .8",,,,,,,,,,,,,
dark,1,1,twelve,3,11:09 AM,10,.4,Mating,6.,Running around,,,,,,,,,,,,
dark,1,1,twelve,3,11:10 AM,10,6.,Move within shelter,"3., 9., .2, :0",,,,,,,,,,,,,
dark,1,1,twelve,3,11:11 AM,10,8.,Mount,.4,,,,,,,,,,,,,
dark,1,1,twelve,3,11:11 AM,12,2.,Enter,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,11:14 AM,10,.4,Move within 10,N/A,,No longer with the big group,,,,,,,,,,,
dark,1,1,twelve,3,11:17 AM,10,.8,Mating,6.,Ran away,Running around with .8 on her and pushed .4 out of the shelter and .2 out of aggregation,,,,,,,,,,,
dark,1,1,twelve,3,11:19 AM,10,.4,Exit 10,N/A,,Was pushed by .8 mounted on 6.,,,,,,,,,,,
dark,1,1,twelve,3,11:20 AM,10,.2,Move within 10,N/A,No longer with the big aggregation,Was pushed by .8 mounted on 6.,,,,,,,,,,,
dark,1,1,twelve,3,11:21 AM,10,.8,Mount,.2,N/A,.8 eventually moved off,,,,,,,,,,,
dark,1,1,twelve,3,11:21 AM,10,:0,Mount,.8,N/A,:0 moved off quickly,,,,,,,,,,,
dark,1,1,twelve,3,11:23 AM,10,.2,Move within 10,"3., 9., :0, 6.",N/A,Back with the large aggregation,,,,,,,,,,,
dark,1,1,twelve,3,11:28 AM,12,2.,Exit 12,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,11:29 AM,10,.8,Mount,.2,N/A,.8 eventually just got off,,,,,,,,,,,
dark,1,1,twelve,3,11:30 AM,10,.2,Move within 10,N/A,,No longer with the big group,,,,,,,,,,,
dark,1,1,twelve,3,11:35 AM,10,:0,Move within 10,.8,N/A,:0 and .8 no longer with big group,,,,,,,,,,,
dark,1,1,twelve,3,11:39 AM,1,8.,Exit 1,N/A,,No longer with .3,,,,,,,,,,,
dark,1,1,twelve,3,11:42 AM,10,:0,Move within 10,".8, 3., 9., 6., ",,Joined the big group,,,,,,,,,,,
dark,1,1,twelve,3,11:42 AM,10,.8,Move within 10,".8, 3., 9., 6.",,Joined the big group,,,,,,,,,,,
dark,1,1,twelve,3,11:43 AM,8,.1,Move within 8,:1,Moved away,No longer with .0,,,,,,,,,,,
dark,1,1,twelve,3,11:45 AM,7,0.,Exit 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,11:47 AM,10,:0,Exit 10,,,Touched .2 on the way out which got .2 moving,,,,,,,,,,,
dark,1,1,twelve,3,11:47 AM,10,.2,Move within 10,".8, 3., 9., 6.",,,,,,,,,,,,,
dark,1,1,twelve,3,12:01 PM,Outside 10,8.,Bump,:0,Chased 8. away,,,,,,,,,,,,
dark,1,1,twelve,3,12:07 PM,Open,5.,Bump,8.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:14 PM,10,.8,Mount,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:15 PM,10,6.,Exit,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:16 PM,1,.3,Exit 1,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:17 PM,Open,.3,Mount,8.,Ran away,Looked like mating but ended after ~15-20 seconds,,,,,,,,,,,
dark,1,1,twelve,3,12:18 PM,10,.8,Move within 10,3. and 9.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,12:19 PM,Open,6.,Bump,5.,N/A,6. Ran away after bumping into 5.,,,,,,,,,,,
dark,1,1,twelve,3,12:20 PM,10,.8,Mount ,.2,N/A,.8 got off shortly,,,,,,,,,,,
dark,1,1,twelve,3,12:20 PM,8,.1,Exit 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:23 PM,10,2.,Enter 10,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:24 PM,10,.2,Mating,2.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,12:25 PM,10,2.,Moved within 10,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:27 PM,9,6.,Enter 9,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:28 PM,10,.2,Move within 10,".8, 3., and 9.",,,,,,,,,,,,,
dark,1,1,twelve,3,12:29 PM,10,2.,Exit 10,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:30 PM,9,6.,Exit 9,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:30 PM,Open,7.,Bump,2.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:33 PM,Open,2.,Bump,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:34 PM,Open,:0,Bump,6.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:35 PM,Open,.4,Mount,4.,N/A,4. Likely dead or messed up,,,,,,,,,,,
dark,1,1,twelve,3,12:36 PM,10,.2,Move within 10,N/A,"No longer with .8, 3., and 9.",,,,,,,,,,,,
dark,1,1,twelve,3,12:36 PM,Open,:0,Bump,2.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:41 PM,Open,.4,Mount,8.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:42 PM,1,5.,Enter 1,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:44 PM,1,5.,Exit 1,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,12:44 PM,Open,2.,Bump,:0,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:46 PM,Open,5.,Bump,8.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:47 PM,Open,:0,Mount,5.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,12:48 PM,1,.3,Enter 1,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,1:10 PM,Feeder,:0,Attempt feeding,N/A,,Tried for about 3 seconds and then ran away,,,,,,,,,,,
dark,1,1,twelve,3,1:11 PM,Feeder,:0,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:14 PM,Feeder,6.,Approach feeder,,,Ran away before trying,,,,,,,,,,,
dark,1,1,twelve,3,1:15 PM,12,7.,Move within 12,N/A,NO longer with .1 and 0:,,,,,,,,,,,,
dark,1,1,twelve,3,1:19 PM,8,:1,Move wihin 8,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,1:20 PM,Feeder,0.,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:21 PM,Feeder,6.,Attempt feeding,,,Tried and then ran away,,,,,,,,,,,
dark,1,1,twelve,3,1:22 PM,9,5.,Enter 9,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:24 PM,Feeder,8.,Feeding,N/A,,Took a few tries,,,,,,,,,,,
dark,1,1,twelve,3,1:25 PM,Feeder,2.,Feeding,N/A,,Took a few tries,,,,,,,,,,,
dark,1,1,twelve,3,1:25 PM,Feeder,6.,Feeding,On top of 2.,,,,,,,,,,,,,
dark,1,1,twelve,3,1:27 PM,Feeder,.6,Mating,8.,Ran and entered 8,.0 tried to get on top too abd caused 6. to dismount,,,,,,,,,,,
dark,1,1,twelve,3,1:29 PM,8,.0,Mount,8.,Running away,,,,,,,,,,,,
dark,1,1,twelve,3,1:29 PM,8,8.,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:30 PM,7,6.,Enter 7,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,1:30 PM,7,2.,Enter 7,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:31 PM,8,.0,Mount ,:1,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,1:33 PM,8,:1,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:34 PM,9,.7,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:35 PM,Feeder,.4,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:35 PM,7,6.,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:37 PM,Feeder,.5,Attempt feeding,,,Didn't reach the middle of feeder,,,,,,,,,,,
dark,1,1,twelve,3,1:37 PM,4,.8,Enter,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,1:38 PM,9,8.,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:38 PM,9,0.,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:38 PM,9,0.,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:39 PM,Feeder,.1,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:39 PM,12,6.,Enter 12,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:40 PM,Open,.5,Mount,:1,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,1:42 PM,11,.8,Enter 11,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:42 PM,Feeder,5.,Attempt feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:43 PM,Feeder,.9,Attempt feeding,,,Ran away quickly,,,,,,,,,,,
dark,1,1,twelve,3,1:46 PM,3,.1,Enter 3,,,Ran away quickly,,,,,,,,,,,
dark,1,1,twelve,3,1:50 PM,Feeder,",2",Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:51 PM,Feeder,0:,Feeding,.2,,,,,,,,,,,,,
dark,1,1,twelve,3,1:52 PM,Feeder,1.,Attempt feeding,,,Ran away quickly,,,,,,,,,,,
dark,1,1,twelve,3,1:52 PM,Feeder,5.,Attempt feeding,,,Ran away quickly,,,,,,,,,,,
dark,1,1,twelve,3,1:52 PM,Feeder,5.,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,1:53 PM,7,.4,Mount,.6,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,1:56 PM,Feeder,.7,Attempt feeding,N/A,,"Ran away quickly, never reached middle",,,,,,,,,,,
dark,1,1,twelve,3,1:56 PM,Feeder,.8,Attempt feeding,N/A,,"Ran away quickly, never reached middle",,,,,,,,,,,
dark,1,1,twelve,3,1:58 PM,Feeder,7.,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:00 PM,Feeder,1:,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:04 PM,Open,.7,Mount,1:,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,2:05 PM,12,1:,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:09 PM,7,",4",Enter,2.,,,,,,,,,,,,,
dark,1,1,twelve,3,2:10 PM,10,.3,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:11 PM,2,.6,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:11 PM,8,.8,Mount,1.,Ran away into :0 who mounted her ,,,,,,,,,,,,
dark,1,1,twelve,3,2:12 PM,8,:0,Mount,1.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,2:12 PM,1,0:,Enter,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:13 PM,Feeder,.7,Approach feeder,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:15 PM,Feeder,.7,Approach feeder,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:18 PM,4,7.,Enter 4,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:18 PM,Feeder,5.,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:19 PM,Feeder,:1,Feeding,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:19 PM,9,.8,Mount,8.,Ran away and pinched against wall,,,,,,,,,,,,
dark,1,1,twelve,3,2:20 PM,9,0.,Exit,,,,,,,,,,,,,,
dark,1,1,twelve,3,2:23 PM,Feeder,6.,Feeding,,,Again?,,,,,,,,,,,
dark,1,1,twelve,3,2:25 PM,7,",4",Mount,6.,Ran away and out of shelter,,,,,,,,,,,,
dark,1,1,twelve,3,2:25 PM,7,.4,Mount,:1,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,2:30 PM,7,:1,Mount,0.,Ran away,,,,,,,,,,,,
dark,1,1,twelve,3,2:35 PM,7,2.,Enter,6.,,,,,,,,,,,,,
dark,1,1,twelve,3,2:35 PM,Feeder,8.,Feeding,N/A,,Feeding again,,,,,,,,,,,
dark,1,1,twelve,3,2:38 PM,7,2.,Exit,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,2:38 PM,Feeder,.6,Feeding,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,2:38 PM,3,8.,Enter,.1,,,,,,,,,,,,,
dark,1,1,twelve,3,2:39 PM,3,.1,Mating,8.,N/A,,,,,,,,,,,,
dark,1,1,twelve,3,2:40 PM,10,.3,Mount,1:,Ran away and into 11,,,,,,,,,,,,
dark,1,1,twelve,3,2:44 PM,7,5.,Enter,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,2:44 PM,7,:1,Mount,6.,Pressed against wall,,,,,,,,,,,,
dark,1,1,twelve,3,2:45 PM,7,:1,Mount,6.,Still firmly pressed against wall,,,,,,,,,,,,
dark,1,1,twelve,3,2:46 PM,7,:1,Exit,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,2:46 PM,7,:1,Enter,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,2:47 PM,11,.5,Mating,1:,Pressed against wall,"Pinched into corner, hard to tell if this was a successful mating but it did last >30 seconds",,,,,,,,,,,
dark,1,1,twelve,3,2:48 PM,Feeder,2.,Feeding,N/A,,Feeding again,,,,,,,,,,,
dark,1,1,twelve,3,3:05 PM,3,.1,Mount,8.,Pressed against wall,,,,,,,,,,,,
dark,1,1,twelve,3,3:05 PM,3,.1,Mount,8.,Ran away,Pressed against another wall,,,,,,,,,,,
dark,1,1,twelve,3,3:09 PM,9,.7,Enter 9,N/A,,,,,,,,,,,,,
dark,1,1,twelve,3,3:09 PM,9,.8,Enter 9,N/A,,,,,,,,,,,,,
