,light_phase,network,block,treatment,day,time,time_sec,time_hour_abs,location,focal_individual,behaviour,social_partner,partner_response,notes,patch_partner
3044,light,4,2,two,1,5:58:04 PM,64684.00,17.97,open,J,mount,V,NA,male got off very fast,V
3045,light,4,2,two,1,6:01:41 PM,64901.00,18.03,open,J,mount,I,shook,*difficult to see if it's .8 or .6,I
3046,light,4,2,two,1,5:33:56 PM,63236.00,17.57,open,K,mount,E,shook,,E
3047,light,4,2,two,1,5:39:57 PM,63597.00,17.67,open,F,mount,E,shook,,E
3048,light,4,2,two,1,5:47:19 PM,64039.00,17.79,open,F,mount,I,NA,,I
3049,light,4,2,two,1,5:56:27 PM,64587.00,17.94,open,J,mount,H,NA,,H
3050,light,4,2,two,1,5:59:03 PM,64743.00,17.98,open,J,mount,O,NA,male got off very fast,O
3051,light,4,2,two,1,6:03:06 PM,64986.00,18.05,open,F,mount,Q,NA,mounted at the same time .9 mounted but got off first,Q
3052,light,4,2,two,1,6:03:06 PM,64986.00,18.05,open,J,mount,Q,NA,,Q
3053,light,4,2,two,1,6:23:08 PM,66188.00,18.39,2,J,mount,Q,burrowed into group,,Q
3054,light,4,2,two,1,6:28:20 PM,66500.00,18.47,2,J,mount,N,NA,,N
3055,light,4,2,two,1,6:29:24 PM,66564.00,18.49,2,J,mount,Q,moved away,,Q
3056,light,4,2,two,1,6:10:18 PM,65418.00,18.17,open,F,mount,L,moved away,,L
3057,light,4,2,two,1,6:10:47 PM,65447.00,18.18,open,J,mount,P,NA,,P
3058,light,4,2,two,1,6:15:16 PM,65716.00,18.25,open,J,mount,I,NA,,I
3059,light,4,2,two,1,6:20:33 PM,66033.00,18.34,open,J,mount,F,NA,,F
3060,light,4,2,two,1,6:22:50 PM,66170.00,18.38,open,F,mating,P,shook slightly,,P
3061,light,4,2,two,1,6:24:37 PM,66277.00,18.41,open,H,mount,O,NA,male got off very fast,O
3062,light,4,2,two,1,9:22:19 PM,76939.00,21.37,1,K,mount,L,moved away,,L
3063,light,4,2,two,1,9:24:28 PM,77068.00,21.41,1,K,mount,L,shook,,L
3064,light,4,2,two,2,5:00:35 PM,61235.00,41.01,1,F,mount,S,nothing initially then ran away,,S
3065,light,4,2,two,2,5:00:51 PM,61251.00,41.01,1,F,mating,S,moved around,.5 re mounted 6. after it ran away,S
3066,light,4,2,two,2,5:02:31 PM,61351.00,41.04,2,E,mount,H,NA,,H
3067,light,4,2,two,2,5:03:16 PM,61396.00,41.05,1,F,mount,V,NA,,V
3068,light,4,2,two,2,5:12:05 PM,61925.00,41.20,2,E,mount,L,NA,,L
3069,light,4,2,two,2,5:14:12 PM,62052.00,41.24,2,J,mount,B,NA,,B
3070,light,4,2,two,2,6:35:06 PM,66906.00,42.59,2,E,mount,R,moved around,,R
3071,light,4,2,two,2,6:37:39 PM,67059.00,42.63,2,E,mount,R,moved around,,R
3072,light,4,2,two,2,1:39:59 AM,5999.00,25.67,2,E,mating,N,shook,,N
3073,light,4,2,two,2,2:07:49 AM,7669.00,26.13,2,E,mount,N,NA,,N
3074,light,4,2,two,2,7:29:07 AM,26947.00,31.49,2,E,mount,J,shook,,J
3075,light,4,2,two,3,5:06:06 PM,61566.00,65.10,open,B,mount,V,NA,,V
3076,light,4,2,two,3,10:20:44 PM,80444.00,70.35,2,B,mount,K,moved out of group,,K
3077,light,4,2,two,3,10:20:59 PM,80459.00,70.35,2,J,mount,B,shook,.1 was mounted on :0 still,B
3078,light,4,2,two,3,10:22:06 PM,80526.00,70.37,2,C,mount,I,moved away,,I
3079,light,4,2,two,3,10:36:25 PM,81385.00,70.61,2,B,mount,C,shook,.2 still mounted on .8 when .1 mounted,C
3080,light,4,2,two,3,10:36:23 PM,81383.00,70.61,2,C,mount,I,NA,,I
3081,light,4,2,two,3,10:36:44 PM,81404.00,70.61,2,B,mount,C,shook,,C
3082,light,4,2,two,3,10:36:46 PM,81406.00,70.61,2,J,mount,B,shook,.1 still mounted on .2,B
3083,light,4,2,two,3,1:04:51 AM,3891.00,49.08,2,I,mount,B,NA,,B
3084,light,4,2,two,3,1:05:17 AM,3917.00,49.09,2,J,mount,I,shook,,I
3085,light,4,2,two,3,6:59:47 AM,25187.00,55.00,2,I,mount,P,NA,"difficult to see if it's a mating or mount, male stayed stacked for a long time",P
3086,light,4,2,two,3,7:12:11 AM,25931.00,55.20,2,I,mount,B,shook,,B
3087,light,4,2,two,3,7:12:15 AM,25935.00,55.20,2,J,mount,I,shook,.8 still mounted on .1,I
3088,light,4,2,two,4,5:02:04 PM,61324.00,89.03,2,J,mount,B,NA,,B
3089,light,4,2,two,4,5:08:33 PM,61713.00,89.14,open,J,mating,Q,NA,,Q
3090,light,4,2,two,4,5:11:46 PM,61906.00,89.20,open,G,mount,W,NA,,W
3091,light,4,2,two,4,5:18:28 PM,62308.00,89.31,2,E,mount,F,NA,,F
3092,light,4,2,two,4,5:19:01 PM,62341.00,89.32,2,F,mount,E,NA,,E
3093,light,4,2,two,4,1:16:12 AM,4572.00,73.27,2,E,mount,V,NA,,V
3094,light,4,2,two,4,5:23:25 AM,19405.00,77.39,2,F,mount,W,shook,,W
3095,light,4,2,two,4,7:09:19 AM,25759.00,79.16,2,F,mount,S,shook,was shaking before mount,S
3096,light,4,2,two,4,7:09:20 AM,25760.00,79.16,2,E,mount,S,shook,still was shaking,S
3097,light,4,2,two,4,7:09:23 AM,25763.00,79.16,2,H,mount,S,shook,still was shaking,S
3098,light,4,2,two,5,5:02:43 PM,61363.00,113.05,1,D,mount,K,NA,,K
3099,light,4,2,two,5,5:14:41 PM,62081.00,113.24,1,F,mount,D,,,D
3100,light,4,2,two,5,5:01:32 PM,61292.00,113.03,2,J,mount,O,ran away,,O
3101,light,4,2,two,5,5:01:43 PM,61303.00,113.03,2,J,mount,X,ran away into shelter,,X
3102,light,4,2,two,5,5:01:50 PM,61310.00,113.03,2,J,mount,X,ran out of shelter,,X
3103,light,4,2,two,5,5:04:07 PM,61447.00,113.07,2,J,mount,K,moved away,,K
3104,light,4,2,two,5,5:05:29 PM,61529.00,113.09,2,J,mount,K,NA,,K
3105,light,4,2,two,5,5:05:54 PM,61554.00,113.10,2,J,mount,P,shook,may have been shaking before,P
3106,light,4,2,two,5,5:06:35 PM,61595.00,113.11,2,A,mount,P,,,P
3107,light,4,2,two,5,5:06:38 PM,61598.00,113.11,2,J,mount,A,shook,.0 still on 3.,A
3108,light,4,2,two,5,5:07:00 PM,61620.00,113.12,2,J,mount,I,moved away,,I
3109,light,4,2,two,5,5:01:10 PM,61270.00,113.02,open,L,mount,I,NA,,I
3110,light,4,2,two,5,6:36:19 AM,23779.00,102.61,2,A,mount,O,ran away and shook,,O
3111,light,4,2,two,5,4:09:56 AM,14996.00,100.17,2,I,mating,V,,,V
3112,light,4,2,two,5,4:26:53 AM,16013.00,100.45,2,I,mount,G,NA,,G
3113,light,4,2,two,5,3:17:34 AM,11854.00,99.29,2,I,mating,N,moved into group,,N
3114,light,4,2,two,5,3:33:24 AM,12804.00,99.56,2,I,mount,W,NA,,W
3115,light,4,2,two,5,2:28:13 AM,8893.00,98.47,2,I,mount,V,NA,"difficult to see if it's a mating or mount, male stayed stacked for a long time",V
3116,light,4,2,two,5,2:30:41 AM,9041.00,98.51,2,A,mount,R,shook,,R
3117,light,4,2,two,5,2:36:27 AM,9387.00,98.61,2,G,mount,N,NA,"male got off at 8:52, could be mating",N
3118,light,4,2,two,5,2:40:53 AM,9653.00,98.68,2,A,mount,O,,,O
3119,light,4,2,two,5,2:47:05 AM,10025.00,98.78,2,J,mount,A,NA,,A
3120,light,4,2,two,5,2:57:57 AM,10677.00,98.97,2,I,mount,N,shook and walked into group,"possible mating, male seemed to rearrange and stayed on until 33:25",N
3121,light,4,2,two,5,5:09:31 PM,61771.00,113.16,2,J,mount,K,NA,,K
3122,light,4,2,two,5,5:14:15 PM,62055.00,113.24,2,I,mount,K,shook,,K
3123,light,4,2,two,5,5:30:48 PM,63048.00,113.51,2,I,mount,K,shook,,K
3124,light,4,2,two,5,5:31:53 PM,63113.00,113.53,2,I,mount,K,,,K
3125,light,4,2,two,5,5:01:31 PM,61291.00,113.03,open,I,mount,L,NA,,L
3126,light,4,2,two,5,5:02:26 PM,61346.00,113.04,open,I,mount,X,shook,,X
3127,light,4,2,two,5,5:20:45 PM,62445.00,113.35,open,L,mount,K,NA,,K
3128,light,4,2,two,5,6:03:44 PM,65024.00,114.06,2,I,mount,V,NA,,V
3129,light,4,2,two,5,9:12:20 PM,76340.00,117.21,2,I,mount,H,shook and walked into group,,H
3130,light,4,2,two,5,1:13:15 AM,4395.00,97.22,2,I,mount,V,NA,,V
3131,light,4,2,two,5,1:14:04 AM,4444.00,97.23,2,A,mount,H,shook,,H
3132,light,4,2,two,5,1:23:11 AM,4991.00,97.39,2,I,mount,A,NA,,A
3133,light,4,2,two,5,1:53:44 AM,6824.00,97.90,2,A,mount,V,burrowed into group,,V
3134,light,4,2,two,5,2:02:09 AM,7329.00,98.04,2,A,mount,G,NA,,G
3135,light,4,2,two,5,2:02:13 AM,7333.00,98.04,2,G,mount,A,NA,,A
3136,light,4,2,two,5,2:02:11 AM,7331.00,98.04,2,I,mount,N,NA,,N
3137,light,4,2,two,5,2:02:20 AM,7340.00,98.04,2,K,mount,N,NA,,N
3138,light,4,2,two,5,2:02:26 AM,7346.00,98.04,2,G,mount,K,NA,:0 still on 1.,K
3139,light,4,2,two,5,2:08:59 AM,7739.00,98.15,2,G,mount,A,shook,,A
3140,light,4,2,two,5,2:15:12 AM,8112.00,98.25,2,J,mating,N,walked around,male got off at 22:36,N
3141,light,4,2,two,5,2:18:07 AM,8287.00,98.30,2,L,mount,N,NA,,N
3142,light,4,2,two,5,2:21:31 AM,8491.00,98.36,2,I,mount,V,NA,male got off quickly,V
3143,light,4,2,two,5,2:21:52 AM,8512.00,98.36,2,I,mount,W,NA,difficult to see if it's :0 or 0:,W
3144,light,4,2,two,5,2:22:54 AM,8574.00,98.38,2,I,mount,V,walked around,,V
3145,light,4,2,two,6,5:10:19 PM,61819.00,137.17,2,I,mount,H,NA,,H
3146,light,4,2,two,6,6:39:15 PM,67155.00,138.65,1,F,mating,X,NA,was shaking before mount,X
3147,light,4,2,two,6,12:50:51 AM,3051.00,120.85,2,A,mount,L,NA,All mounts happened consecutively,L
3148,light,4,2,two,6,12:50:52 AM,3052.00,120.85,2,A,mount,I,NA,,I
3149,light,4,2,two,6,12:50:55 AM,3055.00,120.85,2,L,mount,A,NA,,A
3150,light,4,2,two,6,12:50:58 AM,3058.00,120.85,2,H,mount,N,NA,shook,N
3151,light,4,2,two,6,1:10:41 AM,4241.00,121.18,2,I,mount,T,NA,,T
3152,light,4,2,two,6,1:59:37 AM,7177.00,121.99,2,I,mount,unknown,NA,*either 6. or 8.,NA
3153,light,4,2,two,6,7:17:10 AM,26230.00,127.29,2,I,mating,T,NA,,T
3154,light,4,2,two,6,7:21:16 AM,26476.00,127.35,2,J,mating,T,shook,,T
3155,light,4,2,two,6,7:38:38 AM,27518.00,127.64,2,I,mount,T,moved around,,T
3156,light,5,3,two,1,5:00:35 PM,61235.00,17.01,open,I,mount,T,NA,,T
3157,light,5,3,two,1,5:02:17 PM,61337.00,17.04,open,I,mount,O,moved around,,O
3158,light,5,3,two,1,5:05:02 PM,61502.00,17.08,open,I,mount,U,NA,,U
3159,light,5,3,two,1,5:07:12 PM,61632.00,17.12,open,I,mount,U,NA,,U
3160,light,5,3,two,1,5:09:05 PM,61745.00,17.15,open,I,mount,J,NA,,J
3161,light,5,3,two,1,5:10:01 PM,61801.00,17.17,open,I,mount,C,NA,,C
3162,light,5,3,two,1,5:13:00 PM,61980.00,17.22,open,I,mount,M,NA,,M
3163,light,5,3,two,1,5:14:14 PM,62054.00,17.24,open,I,mount,P,NA,,P
3164,light,5,3,two,1,5:14:20 PM,62060.00,17.24,open,C,mount,S,NA,,S
3165,light,5,3,two,1,5:14:43 PM,62083.00,17.25,open,I,mount,A,NA,,A
3166,light,5,3,two,1,5:15:40 PM,62140.00,17.26,2,E,mount,P,moved around,,P
3167,light,5,3,two,1,5:17:14 PM,62234.00,17.29,open,I,mount,Q,moved around,,Q
3168,light,5,3,two,1,5:22:09 PM,62529.00,17.37,open,F,mount,O,NA,,O
3169,light,5,3,two,1,5:22:25 PM,62545.00,17.37,2,I,mount,E,NA,got off quickly,E
3170,light,5,3,two,1,5:22:47 PM,62567.00,17.38,2,I,mount,E,NA,,E
3171,light,5,3,two,1,5:25:41 PM,62741.00,17.43,2,I,mount,S,NA,,S
3172,light,5,3,two,1,5:36:29 PM,63389.00,17.61,2,I,mount,S,NA,,S
3173,light,5,3,two,1,5:38:56 PM,63536.00,17.65,2,I,mount,S,NA ,,S
3174,light,5,3,two,1,5:41:31 PM,63691.00,17.69,2,I,mount,S,NA,6. ran away and exit 2,S
3175,light,5,3,two,1,6:05:11 PM,65111.00,18.09,2,I,mount,N,NA,,N
3176,light,5,3,two,1,6:06:59 PM,65219.00,18.12,2,I,mount,B,NA,,B
3177,light,5,3,two,1,6:26:37 PM,66397.00,18.44,open,C,mating,W,,,W
3178,light,5,3,two,1,6:41:42 PM,67302.00,18.70,2,I,mount,U,NA,,U
3179,light,5,3,two,1,6:46:53 PM,67613.00,18.78,2,I,mount,N,NA,,N
3180,light,5,3,two,1,6:49:05 PM,67745.00,18.82,2,I,mount,N,NA,,N
3181,light,5,3,two,1,6:50:39 PM,67839.00,18.84,2,I,mount,Q,NA,,Q
3182,light,5,3,two,1,6:52:17 PM,67937.00,18.87,2,I,mount,Q,NA ,,Q
3183,light,5,3,two,1,7:00:38 PM,68438.00,19.01,2,I,mount,U,NA,,U
3184,light,5,3,two,1,10:55:08 PM,82508.00,22.92,2,I,mount,L,shaking ,,L
3185,light,5,3,two,1,1:06:46 AM,4006.00,1.11,2,I,mount,W,NA,,W
3186,light,5,3,two,1,3:39:59 AM,13199.00,3.67,2,I,mount,W,NA,,W
3187,light,5,3,two,1,3:41:38 AM,13298.00,3.69,2,E,mount,W,ran away,,W
3188,light,5,3,two,2,7:14:14 AM,26054.00,31.24,1,J,mount,V,NA,,V
3189,light,5,3,two,2,6:47:54 AM,24474.00,30.80,1,J,mount,W,moved away slightly,slightly difficult to see if it's 0: or :0 but seems like 0:,W
3190,light,5,3,two,2,7:55:28 PM,71728.00,43.92,2,I,mating,U,turned in place,male got off at 10:36,U
3191,light,5,3,two,2,7:22:53 PM,69773.00,43.38,2,I,mount,U,NA,male got off at 09:36,U
3192,light,5,3,two,2,7:29:03 PM,70143.00,43.48,2,I,mount,U,moved away,"male got off at 17:17, might be a mating",U
3193,light,5,3,two,2,6:45:38 PM,67538.00,42.76,2,I,mount,U,moved away,"male got off at 06:01, possibly a mating but doesn't look like it",U
3194,light,5,3,two,2,5:53:40 PM,64420.00,41.89,2,I,mount,R,shook,,R
3195,light,5,3,two,2,5:55:44 PM,64544.00,41.93,2,I,mount,K,shook,,K
3196,light,5,3,two,2,5:58:09 PM,64689.00,41.97,2,I,mount,R,NA,male stayed stacked on top,R
3197,light,5,3,two,2,6:06:09 PM,65169.00,42.10,2,I,mount,C,shook,,C
3198,light,5,3,two,2,5:48:33 PM,64113.00,41.81,open,K,mount,U,NA,male got off quickly,U
3199,light,5,3,two,2,5:02:50 PM,61370.00,41.05,1,J,mount,B,moved away,,B
3200,light,5,3,two,2,5:03:20 PM,61400.00,41.06,1,J,mount,R,shook,possibly a mating that was interrupted by .9 mounting,R
3201,light,5,3,two,2,5:04:39 PM,61479.00,41.08,1,G,mount,J,shook,.9 still mounted on 5.,J
3202,light,5,3,two,2,5:05:25 PM,61525.00,41.09,1,J,mount,G,shook,,G
3203,light,5,3,two,2,5:06:41 PM,61601.00,41.11,1,J,mount,G,shook,,G
3204,light,5,3,two,2,5:11:50 PM,61910.00,41.20,1,J,mount,O,NA,female got out from under at 12:59,O
3205,light,5,3,two,2,5:16:49 PM,62209.00,41.28,1,J,mating,U,moved into group of bugs,male got off at 19:27,U
3206,light,5,3,two,2,5:23:28 PM,62608.00,41.39,1,J,mating,U,ran away,male got off at 27:43,U
3207,light,5,3,two,2,5:08:58 PM,61738.00,41.15,2,C,mount,X,,,X
3208,light,5,3,two,2,5:02:16 PM,61336.00,41.04,open,I,mating,O,walked forward periodically,5. bumped back of .8,O
3209,light,5,3,two,2,5:05:44 PM,61544.00,41.10,open,I,mating,O,walked around,:0 bumped back of .8 at 5:43,O
3210,light,5,3,two,2,5:06:47 PM,61607.00,41.11,open,K,mount,R,NA,,R
3211,light,5,3,two,2,5:10:38 PM,61838.00,41.18,open,I,mount,K,NA,,K
3212,light,5,3,two,2,5:12:20 PM,61940.00,41.21,open,I,mount,K,NA,,K
3213,light,5,3,two,3,5:01:24 PM,61284.00,65.02,2,F,mating,W,NA,,W
3214,light,5,3,two,3,5:01:40 PM,61300.00,65.03,open,K,mount,R,NA,,R
3215,light,5,3,two,3,5:05:28 PM,61528.00,65.09,2,F,mount,W,NA,,W
3216,light,5,3,two,3,5:12:26 PM,61946.00,65.21,1,I,mount,O,NA,,O
3217,light,5,3,two,3,5:15:55 PM,62155.00,65.27,1,I,mount,O,NA,,O
3218,light,5,3,two,3,5:25:50 PM,62750.00,65.43,1,I,mount,U,NA,,U
3219,light,5,3,two,3,5:31:40 PM,63100.00,65.53,1,I,mount,T,NA,stayed still then moved around after,T
3220,light,5,3,two,3,5:47:30 PM,64050.00,65.79,1,I,mount,T,NA,,T
3221,light,5,3,two,3,7:48:30 PM,71310.00,67.81,1,I,mount,T,NA,,T
3222,light,5,3,two,3,2:01:06 AM,7266.00,50.02,1,I,mount,N,NA,,N
3223,light,5,3,two,3,2:14:48 AM,8088.00,50.25,1,D,mating,V,NA,,V
3224,light,5,3,two,3,4:26:25 AM,15985.00,52.44,2,B,mating,W,NA,,W
3225,light,5,3,two,4,12:21:51 AM,1311.00,72.36,1,I,mount,M,NA,"male got off at 00:18:19, male was mating on left",M
3226,light,5,3,two,4,12:37:36 AM,2256.00,72.63,1,I,mount,M,NA,,M
3227,light,5,3,two,4,12:38:41 AM,2321.00,72.64,1,I,mount,M,shook,,M
3228,light,5,3,two,4,5:43:44 PM,63824.00,89.73,1,I,mount,S,walks into group of bugs,got off at 12:59,S
3229,light,5,3,two,4,5:52:09 PM,64329.00,89.87,2,F,mount,R,NA,male got off quickly,R
3230,light,5,3,two,4,5:03:00 PM,61380.00,89.05,1,I,mount,Q,NA,,Q
3231,light,5,3,two,4,5:04:28 PM,61468.00,89.07,1,I,mount,S,moved into group of bugs,,S
3232,light,5,3,two,4,5:08:04 PM,61684.00,89.13,1,I,mount,G,shook,,G
3233,light,5,3,two,4,5:12:34 PM,61954.00,89.21,1,J,mount,I,shook,,I
3234,light,5,3,two,4,5:25:22 PM,62722.00,89.42,1,I,mount,S,moved into group of bugs,,S
3235,light,5,3,two,4,5:23:56 PM,62636.00,89.40,2,F,mating,V,moved into group of bugs,male got off at 26:36,V
3236,light,5,3,two,4,8:06:36 AM,29196.00,80.11,1,I,mount,O,NA,,O
3237,light,5,3,two,4,3:26:33 AM,12393.00,75.44,2,B,mount,X,NA,,X
3238,light,5,3,two,4,3:26:35 AM,12395.00,75.44,2,H,mount,B,shook,.1 still mounted on 1:,B
3239,light,5,3,two,4,3:30:46 AM,12646.00,75.51,2,K,mating,X,NA,,X
3240,light,5,3,two,4,3:01:55 AM,10915.00,75.03,1,I,mount,T,NA,,T
3241,light,5,3,two,4,3:06:08 AM,11168.00,75.10,1,I,mount,T,moved away,,T
3242,light,5,3,two,4,3:14:12 AM,11652.00,75.24,1,I,mount,T,NA,,T
3243,light,5,3,two,4,3:27:26 AM,12446.00,75.46,1,I,mount,T,NA,,T
3244,light,5,3,two,4,2:04:55 AM,7495.00,74.08,1,I,mount,S,ran away,,S
3245,light,5,3,two,4,2:20:52 AM,8452.00,74.35,1,I,mount,S,moved away,,S
3246,light,5,3,two,4,2:23:45 AM,8625.00,74.40,1,I,mount,N,NA,,N
3247,light,5,3,two,4,1:39:20 AM,5960.00,73.66,1,I,mount,D,shook,,D
3248,light,5,3,two,4,1:39:02 AM,5942.00,73.65,1,D,mount,I,NA,,I
3249,light,5,3,two,5,5:01:34 PM,61294.00,113.03,open,I,mount,Q,NA,,Q
3250,light,5,3,two,5,5:07:56 PM,61676.00,113.13,1,I,mount,O,moved around,,O
3251,light,5,3,two,5,5:13:41 PM,62021.00,113.23,1,I,mount,H,NA,,H
3252,light,5,3,two,5,5:34:15 PM,63255.00,113.57,1,B,mount,U,moved around,,U
3253,light,5,3,two,5,5:40:15 PM,63615.00,113.67,1,I,mount,S,moved around,,S
3254,light,5,3,two,5,6:21:46 PM,66106.00,114.36,1,I,mount,U,NA ,,U
3255,light,5,3,two,5,6:22:25 PM,66145.00,114.37,1,I,mount,O,NA,,O
3256,light,5,3,two,5,7:17:45 PM,69465.00,115.30,1,I,mount,O,NA,,O
3257,light,5,3,two,5,8:33:52 PM,74032.00,116.56,1,G,mating,T,NA,,T
3258,light,5,3,two,5,8:37:23 PM,74243.00,116.62,1,I,mount,G,NA,,G
3259,light,5,3,two,5,8:39:28 PM,74368.00,116.66,1,I,mount,T,NA,,T
3260,light,5,3,two,5,10:29:54 PM,80994.00,118.50,1,I,mount,M,NA,,M
3261,light,5,3,two,5,2:47:01 AM,10021.00,98.78,1,I,mount,K,NA,,K
3262,light,5,3,two,5,2:47:03 AM,10023.00,98.78,1,G,mount,I,NA,.8 still on :0,I
3263,light,5,3,two,5,3:24:15 AM,12255.00,99.40,1,I,mount,T,NA,,T
3264,light,5,3,two,5,3:40:13 AM,13213.00,99.67,1,B,mount,T,NA,,T
3265,light,5,3,two,5,3:57:39 AM,14259.00,99.96,1,I,mount,T,NA,,T
3266,light,5,3,two,5,6:43:23 AM,24203.00,102.72,1,I,mount,N,shook,,N
3267,light,5,3,two,5,8:34:18 AM,30858.00,104.57,1,I,mount,M,shook,,M
3268,light,5,3,two,6,11:46:57 PM,85617.00,143.78,1,I,mount,T,NA,,T
3269,light,5,3,two,6,12:02:29 AM,149.00,120.04,1,I,mount,T,NA,,T
3270,light,5,3,two,6,11:12:41 PM,83561.00,143.21,1,I,mount,T,NA,,T
3271,light,5,3,two,6,11:00:22 PM,82822.00,143.01,1,I,mount,T,shook,,T
3272,light,5,3,two,6,11:03:17 PM,82997.00,143.05,1,I,mount,T,NA,,T
3273,light,5,3,two,6,11:06:51 PM,83211.00,143.11,1,J,mount,T,shook,,T
3274,light,5,3,two,6,10:27:18 PM,80838.00,142.46,1,I,mount,T,NA,,T
3275,light,5,3,two,6,9:59:49 PM,79189.00,142.00,1,I,mount,T,NA,difficult to see if .8 mounted 7. or the bug beside it,T
3276,light,5,3,two,6,5:02:06 PM,61326.00,137.04,1,B,mount,K,ran away,,K
3277,light,5,3,two,6,5:04:19 PM,61459.00,137.07,1,I,mount,X,NA,,X
3278,light,5,3,two,6,5:07:46 PM,61666.00,137.13,1,I,mount,L,NA,,L
3279,light,5,3,two,6,5:11:17 PM,61877.00,137.19,1,I,mount,X,NA,,X
3280,light,5,3,two,6,5:32:20 PM,63140.00,137.54,1,G,mount,L,,,L
3281,light,5,3,two,6,5:28:35 PM,62915.00,137.48,2,C,mount,A,moved away,,A
3282,light,5,3,two,6,5:29:43 PM,62983.00,137.50,2,C,mount,A,shook,,A
3283,light,5,3,two,6,5:16:06 PM,62166.00,137.27,open,K,mount,A,shook,,A
3284,light,6,3,twelve,1,5:11:29 PM,61889.00,17.19,2,G,mount,H,shook,,H
3285,light,6,3,twelve,1,5:03:00 PM,61380.00,17.05,3,A,mount,K,NA,,K
3286,light,6,3,twelve,1,5:03:38 PM,61418.00,17.06,3,A,mount,K,NA,,K
3287,light,6,3,twelve,1,5:01:27 PM,61287.00,17.02,6,L,mount,W,started walking at 2:11,male got off at 2:26,W
3288,light,6,3,twelve,1,5:07:35 PM,61655.00,17.13,6,L,mount,N,walked around,"male got off at 10:36, couldn't really see if he got into mating position",N
3289,light,6,3,twelve,1,5:11:11 PM,61871.00,17.19,6,L,mount,O,,,O
3290,light,6,3,twelve,1,5:19:32 PM,62372.00,17.33,6,L,mount,K,NA,,K
3291,light,6,3,twelve,1,5:19:36 PM,62376.00,17.33,6,K,mount,L,,,L
3292,light,6,3,twelve,1,5:21:21 PM,62481.00,17.36,6,L,mount,K,pushed butt out,,K
3293,light,6,3,twelve,1,5:26:22 PM,62782.00,17.44,6,L,mount,O,shook,male got off quickly,O
3294,light,6,3,twelve,1,5:29:03 PM,62943.00,17.48,6,L,mount,O,NA,male got off quickly,O
3295,light,6,3,twelve,1,5:29:39 PM,62979.00,17.49,6,L,mount,O,NA,,O
3296,light,6,3,twelve,1,5:02:48 PM,61368.00,17.05,11,J,mount,C,NA,,C
3297,light,6,3,twelve,1,5:04:12 PM,61452.00,17.07,11,J,mount,I,NA,,I
3298,light,6,3,twelve,1,5:05:07 PM,61507.00,17.09,11,C,mount,I,NA,,I
3299,light,6,3,twelve,1,5:05:21 PM,61521.00,17.09,11,J,mount,I,NA,,I
3300,light,6,3,twelve,1,5:07:49 PM,61669.00,17.13,11,C,mount,I,NA,,I
3301,light,6,3,twelve,1,5:00:21 PM,61221.00,17.01,open,C,mount,Q,NA,male got off quickly,Q
3302,light,6,3,twelve,1,5:02:37 PM,61357.00,17.04,open,G,mount,E,NA,,E
3303,light,6,3,twelve,1,5:03:46 PM,61426.00,17.06,open,G,mount,O,NA,,O
3304,light,6,3,twelve,1,5:04:14 PM,61454.00,17.07,open,G,mount,O,NA,,O
3305,light,6,3,twelve,1,5:33:46 PM,63226.00,17.56,6,L,mount,O,NA,,O
3306,light,6,3,twelve,1,5:42:59 PM,63779.00,17.72,6,L,mount,O,NA,,O
3307,light,6,3,twelve,1,5:44:55 PM,63895.00,17.75,6,L,mount,O,walked around,,O
3308,light,6,3,twelve,1,5:53:40 PM,64420.00,17.89,6,L,mount,O,ran away,,O
3309,light,6,3,twelve,1,5:54:55 PM,64495.00,17.92,6,L,mount,O,NA,,O
3310,light,6,3,twelve,1,10:51:19 PM,82279.00,22.86,6,L,mount,O,NA,,O
3311,light,6,3,twelve,1,11:25:18 PM,84318.00,23.42,12,A,mating,Q,NA,,Q
3312,light,6,3,twelve,1,12:04:40 AM,280.00,0.08,6,L,mount,O,NA,,O
3313,light,6,3,twelve,2,8:14:41 PM,72881.00,44.24,12,A,mount,Q,NA,,Q
3314,light,6,3,twelve,2,5:01:21 PM,61281.00,41.02,1,J,mount,S,ran away,,S
3315,light,6,3,twelve,2,5:05:19 PM,61519.00,41.09,2,G,mount,T,NA,male got off at 5:55,T
3316,light,6,3,twelve,2,5:00:39 PM,61239.00,41.01,3,K,mount,X,NA,,X
3317,light,6,3,twelve,2,5:00:56 PM,61256.00,41.02,6,L,mount,H,walked around,,H
3318,light,6,3,twelve,2,5:01:26 PM,61286.00,41.02,6,L,mount,H,shook,,H
3319,light,6,3,twelve,2,5:02:00 PM,61320.00,41.03,6,L,mount,H,walked around,,H
3320,light,6,3,twelve,2,5:02:37 PM,61357.00,41.04,6,H,mount,L,NA,,L
3321,light,6,3,twelve,2,5:02:25 PM,61345.00,41.04,8,D,mount,V,NA,,V
3322,light,6,3,twelve,2,5:07:26 PM,61646.00,41.12,8,D,mount,V,both exited shelter,,V
3323,light,6,3,twelve,2,5:03:22 PM,61402.00,41.06,11,C,mating,O,walked around,,O
3324,light,6,3,twelve,3,6:16:22 PM,65782.00,66.27,3,G,mount,Q,NA,male got off quickly,Q
3325,light,6,3,twelve,3,6:07:11 PM,65231.00,66.12,4,J,mount,M,moved away,,M
3326,light,6,3,twelve,3,6:07:53 PM,65273.00,66.13,4,J,mount,M,moved away,,M
